Time,A/F Correction #1 (%),Accelerator Pedal Angle (%),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),IAM (4-byte)* (multiplier),Mass Airflow (g/s),Requested Torque* (raw ecu value),Vehicle Speed (mph),Phidget IK Sensor 267583:0 (AFR),Manifold Absolute Pressure (psi),Manifold Relative Pressure (Corrected) (psi)
13:14:29.899,2.34,21.96,8,0.63,3280,0.00,0.00,1.0000,35.05,223.75,35,14.29,8.71,-5.66
13:14:29.980,2.34,21.96,8,0.63,3377,0.00,0.00,1.0000,35.05,223.27,35,14.22,8.71,-5.66
13:14:30.059,2.34,21.96,8,0.63,3282,0.00,0.00,1.0000,35.05,222.49,35,14.19,8.71,-5.66
13:14:30.140,2.34,21.96,8,0.63,3331,0.00,0.00,1.0000,35.05,221.88,35,14.27,8.71,-5.66
13:14:30.220,2.34,21.96,8,0.63,3350,0.00,0.00,1.0000,35.05,222.09,35,14.31,8.71,-5.66
13:14:30.300,2.34,21.96,8,0.63,3344,0.00,0.00,1.0000,35.29,221.69,35,14.33,8.71,-5.66
13:14:30.395,2.34,21.96,8,0.63,3370,0.00,0.00,1.0000,35.29,222.56,35,14.25,8.71,-5.66
13:14:30.475,1.56,21.96,8,0.63,3372,0.00,0.00,1.0000,34.81,222.85,35,14.15,8.71,-5.66
13:14:30.556,0.78,21.57,8,0.62,3362,0.00,0.00,1.0000,35.17,222.39,35,14.20,8.71,-5.80
13:14:30.635,0.78,21.57,8,0.62,3390,0.00,0.00,1.0000,35.33,222.66,35,14.19,8.56,-5.80
13:14:30.715,0.78,21.57,8,0.62,3367,0.00,0.00,1.0000,35.08,221.20,35,14.24,8.56,-5.80
13:14:30.795,0.00,21.96,8,0.62,3407,0.00,0.00,1.0000,35.20,220.56,35,14.22,8.56,-5.80
13:14:30.874,0.78,21.96,8,0.62,3417,0.00,0.00,1.0000,35.20,220.90,35,14.20,8.56,-5.80
13:14:30.956,0.78,21.57,8,0.62,3394,0.00,0.00,1.0000,35.08,220.29,35,14.31,8.56,-5.95
13:14:31.050,0.78,21.57,8,0.62,3422,0.00,0.00,1.0000,34.96,220.77,35,14.24,8.42,-5.95
13:14:31.130,0.78,21.57,8,0.61,3436,0.00,0.00,1.0000,35.08,220.32,35,14.26,8.42,-5.95
13:14:31.210,1.56,21.57,8,0.61,3420,0.00,0.00,1.0000,34.96,219.77,35,14.32,8.42,-5.95
13:14:31.290,1.56,21.57,8,0.60,3444,0.00,0.00,1.0000,34.47,220.18,35,14.34,8.42,-5.95
13:14:31.370,0.78,21.57,8,0.61,3394,0.00,0.00,1.0000,34.87,219.99,35,14.27,8.42,-6.09
13:14:31.450,1.56,21.57,8,0.61,3502,0.00,0.00,1.0000,34.39,219.71,36,14.27,8.27,-6.09
13:14:31.530,1.56,21.57,8,0.60,3401,0.00,0.00,1.0000,34.87,219.36,36,14.35,8.27,-6.09
13:14:31.610,1.56,21.57,8,0.60,3410,0.00,0.00,1.0000,34.51,219.58,36,14.32,8.27,-6.09
13:14:31.691,2.34,21.57,8,0.60,3458,0.00,0.00,1.0000,34.51,219.26,36,14.34,8.27,-6.09
13:14:31.787,1.56,21.57,8,0.60,3463,0.00,0.00,1.0000,34.63,218.85,36,14.21,8.27,-6.09
13:14:31.866,1.56,21.57,8,0.60,3498,0.00,0.00,1.0000,34.38,218.51,36,14.29,8.27,-6.09
13:14:31.946,0.78,21.57,8,0.59,3504,0.00,0.00,1.0000,34.38,217.58,37,14.29,8.27,-6.24
13:14:32.027,0.00,21.57,8,0.59,3486,0.00,0.00,1.0000,34.14,217.40,37,14.09,8.13,-6.24
13:14:32.107,0.00,21.57,8,0.59,3496,0.00,0.00,1.0000,34.38,216.89,37,14.13,8.13,-6.24
13:14:32.186,0.00,21.57,8,0.59,3460,0.00,0.00,1.0000,33.93,217.07,37,14.15,8.13,-6.38
13:14:32.266,0.00,21.18,8,0.58,3461,0.00,0.00,1.0000,34.05,211.20,37,14.21,7.98,-6.38
13:14:32.347,-0.78,19.61,8,0.58,3514,0.00,0.00,1.0000,33.35,196.08,37,14.28,7.98,-6.38
13:14:32.427,-0.78,16.47,8,0.55,3524,0.00,0.00,1.0000,30.87,146.59,37,14.22,7.69,-6.67
13:14:32.506,-3.91,9.80,8,0.50,3583,0.00,0.00,1.0000,24.73,40.08,37,14.13,7.25,-7.25
13:14:32.602,0.00,0.00,8,0.30,3467,0.00,0.00,1.0000,12.83,0.00,37,13.88,5.80,-9.00
13:14:32.681,0.00,0.00,10,0.32,3495,0.00,0.00,1.0000,12.42,0.00,37,13.56,4.50,-10.01
13:14:32.762,0.00,0.00,10,0.40,3433,0.00,0.00,1.0000,14.22,0.00,37,13.29,4.21,-10.16
13:14:32.842,0.00,0.00,10,0.42,3345,0.00,0.00,1.0000,23.47,0.00,37,12.76,4.21,-10.16
13:14:32.921,0.00,0.00,10,0.38,3291,0.00,0.00,1.0000,30.22,0.00,37,12.72,4.21,-10.16
13:14:33.002,0.00,0.00,10,0.32,3228,0.00,0.00,1.0000,24.43,0.00,37,12.95,4.21,-10.16
13:14:33.082,0.00,0.00,10,0.32,3195,0.00,0.00,1.0000,9.88,0.00,37,13.06,4.21,-10.01
13:14:33.161,0.00,0.78,10,0.32,3036,0.00,0.00,1.0000,9.35,7.96,37,13.19,4.35,-10.01
13:14:33.241,0.00,1.18,10,0.36,2921,0.00,0.00,1.0000,14.23,11.84,37,13.45,4.50,-10.01
13:14:33.337,0.00,1.57,10,0.34,2816,0.00,0.00,1.0000,18.69,23.07,37,13.19,4.35,-10.01
13:14:33.418,0.00,5.49,10,0.30,2612,0.00,0.00,1.0000,20.30,68.72,37,12.56,4.35,-10.01
13:14:33.497,0.00,8.63,10,0.29,2588,0.00,0.00,1.0000,13.73,75.64,37,12.13,4.35,-10.01
13:14:33.578,0.00,8.63,10,0.29,2643,0.00,0.00,1.0000,7.55,75.43,37,11.74,4.21,-10.16
13:14:33.658,0.00,8.63,10,0.31,2664,0.00,0.00,1.0000,8.07,75.45,37,11.39,4.35,-10.01
13:14:33.738,0.00,8.63,10,0.32,2678,0.00,0.00,1.0000,10.45,75.84,37,11.15,4.35,-10.01
13:14:33.818,0.00,8.63,10,0.30,2586,0.00,0.00,1.0000,15.28,75.96,37,11.11,4.50,-9.87
13:14:33.898,0.00,8.63,10,0.28,2620,0.00,0.00,1.0000,17.74,76.01,37,11.14,4.50,-9.87
13:14:33.977,0.00,8.63,10,0.27,2581,0.00,0.00,1.0000,14.40,73.94,37,11.27,4.50,-9.87
13:14:34.074,0.00,8.24,10,0.28,2597,0.00,0.00,1.0000,9.39,68.50,37,11.48,4.50,-9.87
13:14:34.153,-1.56,7.84,10,0.29,2604,0.00,0.00,1.0000,7.93,66.77,37,11.84,4.35,-10.01
13:14:34.233,-7.03,7.84,8,0.30,2557,0.00,0.00,1.0000,10.64,67.10,37,12.21,4.21,-10.16
13:14:34.314,-10.94,7.84,8,0.29,2530,0.00,0.00,1.0000,13.49,67.09,37,12.67,4.21,-10.16
13:14:34.393,-14.84,7.84,8,0.28,2523,0.00,0.00,1.0000,14.22,67.03,37,12.86,4.21,-10.16
13:14:34.473,-17.97,7.84,8,0.27,2508,0.00,0.00,1.0000,12.92,66.82,37,12.92,4.21,-10.16
13:14:34.553,-18.75,7.84,8,0.27,2612,0.00,0.00,1.0000,11.52,67.10,37,12.89,4.21,-10.30
13:14:34.632,-18.75,7.84,8,0.27,2524,0.00,0.00,1.0000,10.73,67.25,37,12.88,4.06,-10.30
13:14:34.729,-17.19,7.84,8,0.27,2551,0.00,0.00,1.0000,11.07,69.04,37,12.93,4.06,-10.30
13:14:34.809,-16.41,7.84,8,0.27,2531,0.00,0.00,1.0000,11.22,70.75,36,13.13,4.06,-10.30
13:14:34.889,-14.06,8.24,8,0.27,2500,0.00,0.00,1.0000,11.41,72.84,36,13.54,4.06,-10.30
13:14:34.969,-11.72,8.24,8,0.28,2476,0.00,0.00,1.0000,11.60,72.97,36,13.95,4.21,-10.16
13:14:35.048,-10.16,8.24,8,0.28,2477,0.00,0.00,1.0000,11.86,72.84,36,14.28,4.21,-10.16
13:14:35.128,-8.59,8.63,8,0.28,2557,0.00,0.00,1.0000,11.90,76.42,36,14.58,4.21,-10.16
13:14:35.209,-6.25,8.63,8,0.29,2495,0.00,0.00,1.0000,12.17,76.50,35,15.01,4.35,-10.01
13:14:35.289,-4.69,8.63,8,0.29,2484,0.00,0.00,1.0000,12.32,76.64,35,15.08,4.35,-9.87
13:14:35.369,-2.34,9.02,8,0.30,2445,0.00,0.00,1.0000,12.21,80.49,35,15.22,4.50,-9.87
13:14:35.463,-1.56,9.41,8,0.30,2456,0.00,0.00,1.0000,12.63,82.23,35,15.26,4.50,-9.72
13:14:35.544,-0.78,9.80,8,0.30,2456,0.00,0.00,1.0000,12.78,84.03,35,15.16,4.64,-9.72
13:14:35.623,0.00,9.80,8,0.31,2445,0.00,0.00,1.0000,13.08,84.20,35,15.17,4.64,-9.58
13:14:35.704,0.78,9.80,8,0.32,2376,0.00,0.00,1.0000,13.03,84.17,35,14.94,4.79,-9.58
13:14:35.785,1.56,9.80,8,0.32,2440,0.00,0.00,1.0000,12.87,84.17,35,14.77,4.79,-9.58
13:14:35.864,1.56,9.80,8,0.32,2485,0.00,0.00,1.0000,12.97,86.04,35,14.71,4.93,-9.58
13:14:35.945,0.78,9.80,8,0.32,2368,0.00,0.00,1.0000,13.13,86.07,35,14.60,4.93,-9.43
13:14:36.024,0.00,10.20,8,0.33,2430,0.00,0.00,1.0000,13.36,88.92,35,14.71,4.93,-9.43
13:14:36.103,0.00,10.20,8,0.33,2408,0.00,0.00,1.0000,14.09,95.76,35,14.60,4.93,-9.29
13:14:36.200,0.78,10.59,8,0.34,2405,0.00,0.00,1.0000,14.46,99.22,34,14.25,5.08,-9.14
13:14:36.279,1.56,10.59,8,0.36,2417,0.00,0.00,1.0000,15.14,102.60,34,14.14,5.37,-9.00
13:14:36.360,3.12,10.98,8,0.37,2422,0.00,0.00,1.0000,15.71,106.02,34,14.16,5.51,-8.85
13:14:36.440,4.69,11.37,8,0.39,2385,0.00,0.00,1.0000,16.17,109.46,34,14.38,5.66,-8.56
13:14:36.520,6.25,11.37,8,0.40,2418,0.00,0.00,1.0000,16.73,119.53,34,14.51,5.95,-8.42
13:14:36.599,7.81,12.16,8,0.43,2397,0.00,0.00,1.0000,18.05,122.92,34,14.97,6.09,-8.27
13:14:36.679,9.38,12.55,8,0.44,2400,0.00,0.00,1.0000,18.97,126.33,34,15.04,6.38,-7.98
13:14:36.760,10.94,12.55,8,0.47,2388,0.00,0.00,1.0000,19.37,126.36,34,15.07,6.67,-7.55
13:14:36.839,11.72,12.55,8,0.48,2404,0.00,0.00,1.0000,19.67,126.31,34,15.00,6.82,-7.40
13:14:36.919,11.72,12.55,8,0.49,2406,0.00,0.00,1.0000,19.37,126.29,34,14.90,6.96,-7.40
13:14:37.016,9.38,12.55,8,0.48,2392,0.00,0.00,1.0000,19.22,126.31,34,14.71,6.96,-7.40
13:14:37.095,7.81,12.55,8,0.48,2390,0.00,0.00,1.0000,19.29,126.32,34,14.35,6.96,-7.40
13:14:37.176,6.25,12.16,8,0.48,2410,0.00,0.00,1.0000,19.22,119.53,34,13.96,6.96,-7.40
13:14:37.255,5.47,11.76,8,0.47,2405,0.00,0.00,1.0000,18.13,116.15,34,13.78,6.82,-7.55
13:14:37.335,4.69,11.37,8,0.45,2394,0.00,0.00,1.0000,17.54,116.15,34,13.81,6.67,-7.84
13:14:37.415,2.34,11.37,8,0.45,2389,0.00,0.00,1.0000,17.34,116.21,34,13.84,6.53,-7.84
13:14:37.499,1.56,11.37,8,0.44,2402,0.00,0.00,1.0000,17.74,112.76,34,13.81,6.38,-7.98
13:14:37.575,0.78,11.76,8,0.44,2404,0.00,0.00,1.0000,17.56,112.76,34,13.69,6.38,-7.98
13:14:37.656,1.56,11.37,8,0.44,2384,0.00,0.00,1.0000,17.42,112.87,34,13.71,6.38,-7.98
13:14:37.751,0.78,11.76,8,0.44,2398,0.00,0.00,1.0000,17.23,112.96,34,13.96,6.38,-8.13
13:14:37.830,0.00,11.37,8,0.43,2398,0.00,0.00,1.0000,17.16,112.76,34,14.02,6.38,-8.13
13:14:37.911,0.00,11.37,8,0.43,2379,0.00,0.00,1.0000,16.90,112.86,34,14.13,6.24,-8.13
13:14:37.991,0.00,11.37,8,0.44,2382,0.00,0.00,1.0000,17.88,112.98,34,14.15,6.24,-7.98
13:14:38.071,0.78,11.37,8,0.44,2394,0.00,0.00,1.0000,17.49,116.39,34,14.14,6.38,-7.98
13:14:38.151,1.56,11.37,8,0.44,2386,0.00,0.00,1.0000,17.49,113.02,34,14.18,6.38,-7.98
13:14:38.231,2.34,11.37,8,0.44,2390,0.00,0.00,1.0000,17.09,113.02,34,14.34,6.38,-7.98
13:14:38.311,2.34,11.76,8,0.44,2431,0.00,0.00,1.0000,17.37,113.03,34,14.44,6.38,-7.98
13:14:38.392,3.12,11.76,8,0.44,2373,0.00,0.00,1.0000,17.64,116.50,34,14.62,6.38,-7.98
13:14:38.487,3.12,11.76,8,0.45,2310,0.00,0.00,1.0000,17.90,123.16,34,14.45,6.38,-7.84
13:14:38.567,3.91,12.16,8,0.45,2383,0.00,0.00,1.0000,19.18,123.13,34,14.43,6.53,-7.84
13:14:38.648,4.69,12.55,8,0.47,2424,0.00,0.00,1.0000,19.18,126.49,34,14.41,6.82,-7.55
13:14:38.727,6.25,12.55,8,0.48,2360,0.00,0.00,1.0000,19.10,129.87,34,14.50,6.96,-7.40
13:14:38.807,7.03,12.94,8,0.49,2311,0.00,0.00,1.0000,20.08,136.51,34,14.60,6.96,-7.25
13:14:38.887,6.25,12.94,8,0.51,2305,0.00,0.00,1.0000,20.77,139.84,34,14.75,7.11,-7.11
13:14:38.967,7.81,13.73,8,0.52,2350,0.00,0.00,1.0000,21.43,149.88,34,14.59,7.40,-6.96
13:14:39.047,8.59,14.51,8,0.55,2428,0.00,0.00,1.0000,22.88,173.12,34,14.48,7.69,-6.67
13:14:39.126,9.38,15.29,8,0.58,2352,0.00,0.00,1.0000,24.12,176.50,34,14.53,7.98,-6.24
13:14:39.223,10.16,15.69,8,0.61,2316,0.00,0.00,1.0000,24.78,179.85,34,14.58,8.27,-5.95
13:14:39.302,9.38,15.69,8,0.62,2366,0.00,0.00,1.0000,24.97,180.10,34,14.56,8.56,-5.80
13:14:39.383,9.38,16.08,8,0.63,2425,0.00,0.00,1.0000,24.97,183.08,34,14.37,8.56,-5.80
13:14:39.463,8.59,16.08,8,0.63,2364,0.00,0.00,1.0000,25.25,183.38,34,14.32,8.71,-5.66
13:14:39.542,7.81,16.08,8,0.63,2314,0.00,0.00,1.0000,25.35,183.28,34,14.08,8.71,-5.66
13:14:39.623,6.25,16.08,8,0.64,2388,0.00,0.00,1.0000,25.35,183.54,34,13.96,8.71,-5.66
13:14:39.703,5.47,16.08,8,0.64,2370,0.00,0.00,1.0000,25.53,187.02,34,13.92,8.71,-5.51
13:14:39.783,4.69,16.08,8,0.64,2376,0.00,0.00,1.0000,25.53,186.72,34,13.88,8.85,-5.66
13:14:39.863,4.69,16.47,8,0.64,2395,0.00,0.00,1.0000,25.94,193.62,34,13.87,8.85,-5.51
13:14:39.941,3.91,16.47,8,0.65,2390,0.00,0.00,1.0000,26.41,207.46,33,13.96,8.85,-5.37
13:14:40.038,4.69,18.04,8,0.66,2392,0.00,0.00,1.0000,28.16,212.17,33,14.02,9.00,-5.22
13:14:40.118,5.47,18.04,8,0.69,2388,0.00,0.00,1.0000,28.70,212.06,33,14.27,9.43,-4.93
13:14:40.197,5.47,18.04,8,0.70,2397,0.00,0.00,1.0000,28.59,213.03,33,14.35,9.58,-4.79
13:14:40.278,5.47,18.82,8,0.71,2414,0.00,0.00,1.0000,28.59,216.15,33,14.33,9.58,-4.79
13:14:40.358,4.69,18.82,8,0.72,2395,0.00,0.00,1.0000,29.33,217.20,33,14.35,9.58,-4.64
13:14:40.438,3.91,19.22,8,0.72,2404,0.00,0.00,1.0000,29.54,216.74,33,14.20,9.72,-4.64
13:14:40.518,4.69,19.22,8,0.73,2418,0.00,0.00,1.0000,29.54,217.28,33,14.08,9.72,-4.50
13:14:40.598,3.91,19.22,8,0.73,2416,0.00,0.00,1.0000,29.67,217.25,33,14.18,9.87,-4.50
13:14:40.677,3.12,19.22,8,0.73,2412,0.00,0.00,1.0000,29.68,216.88,33,14.13,9.87,-4.50
13:14:40.775,3.12,19.22,8,0.73,2425,0.00,0.00,1.0000,29.67,217.28,33,14.15,9.87,-4.50
13:14:40.853,2.34,19.22,8,0.73,2425,0.00,0.00,1.0000,29.36,217.36,33,14.07,9.87,-4.50
13:14:40.934,2.34,19.22,8,0.73,2487,0.00,0.00,1.0000,29.57,218.00,33,14.03,9.87,-4.50
13:14:41.014,2.34,19.22,8,0.73,2413,0.00,0.00,1.0000,29.57,218.35,33,14.09,9.87,-4.50
13:14:41.094,1.56,19.22,8,0.73,2378,0.00,0.00,1.0000,30.10,218.38,33,14.20,9.87,-4.50
13:14:41.174,1.56,19.22,8,0.73,2495,0.00,0.00,1.0000,29.99,219.73,33,14.09,9.87,-4.50
13:14:41.253,2.34,19.61,8,0.74,2428,0.00,0.00,1.0000,29.99,219.44,33,14.20,10.01,-4.35
13:14:41.334,1.56,19.61,8,0.74,2458,0.00,0.00,1.0000,29.99,219.60,33,14.26,10.01,-4.35
13:14:41.414,1.56,19.61,8,0.74,2438,0.00,0.00,1.0000,30.13,219.92,34,14.33,10.01,-4.35
13:14:41.510,1.56,19.61,8,0.74,2438,0.00,0.00,1.0000,30.35,219.62,34,14.26,10.01,-4.35
13:14:41.589,2.34,19.61,8,0.74,2462,0.00,0.00,1.0000,30.35,220.66,34,14.25,10.01,-4.35
13:14:41.670,1.56,19.61,8,0.74,2442,0.00,0.00,1.0000,30.46,221.64,34,14.32,10.01,-4.35
13:14:41.750,1.56,20.00,8,0.75,2450,0.00,0.00,1.0000,30.80,221.42,34,14.19,10.01,-4.35
13:14:41.830,1.56,20.00,8,0.74,2472,0.00,0.00,1.0000,30.69,223.63,34,14.13,10.01,-4.21
13:14:41.910,2.34,20.39,8,0.75,2444,0.00,0.00,1.0000,30.91,223.75,34,14.27,10.01,-4.21
13:14:41.989,2.34,20.39,8,0.75,2472,0.00,0.00,1.0000,30.91,223.60,34,14.31,10.16,-4.21
13:14:42.069,1.56,20.39,8,0.75,2474,0.00,0.00,1.0000,31.25,224.72,34,14.34,10.16,-4.21
13:14:42.165,1.56,20.78,8,0.76,2449,0.00,0.00,1.0000,31.06,224.46,34,14.21,10.16,-4.21
13:14:42.246,1.56,20.78,8,0.76,2480,0.00,0.00,1.0000,31.17,224.41,34,14.18,10.16,-4.21
13:14:42.325,0.78,20.78,8,0.76,2472,0.00,0.00,1.0000,31.29,224.79,34,14.29,10.16,-4.06
13:14:42.405,0.78,20.78,8,0.76,2458,0.00,0.00,1.0000,31.17,224.47,34,14.13,10.16,-4.21
13:14:42.484,1.56,20.78,8,0.76,2487,0.00,0.00,1.0000,31.06,224.68,34,14.19,10.16,-4.21
13:14:42.565,0.78,20.78,8,0.76,2465,0.00,0.00,1.0000,31.06,224.88,34,14.24,10.16,-4.21
13:14:42.645,1.56,20.78,8,0.76,2464,0.00,0.00,1.0000,31.28,224.46,34,14.24,10.30,-4.06
13:14:42.725,1.56,20.78,8,0.76,2488,0.00,0.00,1.0000,31.39,224.79,34,14.31,10.30,-4.06
13:14:42.805,1.56,20.78,8,0.76,2466,0.00,0.00,1.0000,31.39,225.72,34,14.32,10.16,-4.06
13:14:42.887,0.78,20.78,8,0.76,2482,0.00,0.00,1.0000,31.76,225.40,34,14.34,10.16,-4.06
13:14:42.981,0.78,21.57,8,0.76,2493,0.00,0.00,1.0000,32.09,230.31,34,14.19,10.30,-4.06
13:14:43.060,0.78,21.96,8,0.78,2469,0.00,0.00,1.0000,33.67,231.11,34,14.19,10.30,-3.92
13:14:43.141,2.34,22.35,8,0.80,2496,0.00,0.00,1.0000,33.57,231.97,34,14.16,10.59,-3.77
13:14:43.221,3.12,22.35,8,0.81,2478,0.00,0.00,1.0000,33.80,231.98,34,14.52,10.74,-3.63
13:14:43.301,3.12,22.35,8,0.82,2478,0.00,0.00,1.0000,33.91,231.96,34,14.53,10.88,-3.48
13:14:43.381,2.34,22.35,8,0.82,2505,0.00,0.00,1.0000,33.92,232.10,34,14.38,10.88,-3.48
13:14:43.460,2.34,22.35,8,0.82,2548,0.00,0.00,1.0000,33.80,232.08,34,14.20,10.88,-3.48
13:14:43.539,1.56,22.35,8,0.81,2495,0.00,0.00,1.0000,34.15,232.23,34,14.15,10.88,-3.48
13:14:43.620,0.78,22.35,8,0.82,2559,0.00,0.00,1.0000,34.40,233.04,34,14.14,10.88,-3.48
13:14:43.715,0.78,22.75,8,0.83,2480,0.00,0.00,1.0000,34.68,234.86,35,14.12,10.88,-3.34
13:14:43.796,1.56,22.75,8,0.83,2506,0.00,0.00,1.0000,35.17,234.85,35,14.16,11.03,-3.34
13:14:43.877,1.56,22.75,8,0.84,2504,0.00,0.00,1.0000,35.17,234.79,35,14.25,11.17,-3.19
13:14:43.956,0.78,22.75,8,0.84,2436,0.00,0.00,1.0000,34.80,235.00,35,14.33,11.17,-3.19
13:14:44.036,0.78,22.75,8,0.84,2560,0.00,0.00,1.0000,35.17,234.92,35,14.16,11.17,-3.19
13:14:44.116,1.56,22.75,8,0.84,2504,0.00,0.00,1.0000,34.93,234.85,35,14.14,11.17,-3.19
13:14:44.195,1.56,22.75,8,0.84,2511,0.00,0.00,1.0000,35.05,235.09,35,14.26,11.17,-3.19
13:14:44.276,0.78,22.75,8,0.84,2498,0.00,0.00,1.0000,35.17,234.80,35,14.31,11.17,-3.19
13:14:44.356,0.78,22.75,8,0.84,2528,0.00,0.00,1.0000,34.93,235.00,35,14.14,11.17,-3.19
13:14:44.452,1.56,22.75,8,0.84,2496,0.00,0.00,1.0000,35.20,235.03,35,14.12,11.17,-3.19
13:14:44.532,0.78,22.75,8,0.84,2527,0.00,0.00,1.0000,35.19,234.80,35,14.26,11.17,-3.19
13:14:44.611,0.78,22.75,8,0.84,2518,0.00,0.00,1.0000,35.45,235.18,35,14.28,11.17,-3.19
13:14:44.691,0.78,22.75,8,0.85,2508,0.00,0.00,1.0000,35.57,235.00,35,14.22,11.17,-3.19
13:14:44.772,0.78,22.75,8,0.84,2532,0.00,0.00,1.0000,35.44,235.06,35,14.25,11.17,-3.19
13:14:44.852,0.78,22.75,8,0.84,2514,0.00,0.00,1.0000,35.69,235.03,35,14.28,11.17,-3.19
13:14:44.932,0.78,22.75,8,0.85,2520,0.00,0.00,1.0000,35.68,235.19,35,14.20,11.17,-3.19
13:14:45.011,0.78,22.75,8,0.85,2518,0.00,0.00,1.0000,35.81,234.05,35,14.19,11.17,-3.19
13:14:45.092,0.78,22.75,8,0.85,2532,0.00,0.00,1.0000,35.20,234.29,35,14.27,11.17,-3.19
13:14:45.188,0.00,22.75,8,0.85,2521,0.00,0.00,1.0000,35.56,234.34,35,14.19,11.17,-3.19
13:14:45.267,0.00,22.75,8,0.84,2528,0.00,0.00,1.0000,35.56,234.09,35,14.09,11.17,-3.19
13:14:45.348,0.00,22.75,8,0.84,2530,0.00,0.00,1.0000,35.20,234.49,35,14.27,11.17,-3.19
13:14:45.428,0.00,22.75,8,0.84,2513,0.00,0.00,1.0000,35.56,234.13,35,14.22,11.17,-3.19
13:14:45.506,0.00,22.75,8,0.84,2545,0.00,0.00,1.0000,35.56,233.41,35,14.16,11.17,-3.19
13:14:45.587,0.00,22.35,8,0.84,2515,0.00,0.00,1.0000,35.44,233.52,35,14.20,11.17,-3.19
13:14:45.667,0.78,22.35,8,0.84,2539,0.00,0.00,1.0000,35.68,232.68,35,14.33,11.17,-3.19
13:14:45.747,0.00,22.35,8,0.84,2533,0.00,0.00,1.0000,35.56,232.74,35,14.32,11.17,-3.34
13:14:45.827,0.00,21.96,8,0.83,2542,0.00,0.00,1.0000,35.19,231.93,35,14.18,11.03,-3.34
13:14:45.922,-0.78,21.96,8,0.83,2526,0.00,0.00,1.0000,34.70,230.89,35,14.15,11.03,-3.34
13:14:46.004,-0.78,21.57,8,0.82,2537,0.00,0.00,1.0000,34.36,229.92,35,14.16,10.88,-3.48
13:14:46.083,-0.78,21.57,8,0.81,2542,0.00,0.00,1.0000,34.12,230.40,35,14.15,10.88,-3.48
13:14:46.163,-0.78,21.57,8,0.81,2540,0.00,0.00,1.0000,34.48,230.26,35,14.19,10.88,-3.63
13:14:46.243,0.00,21.57,8,0.81,2559,0.00,0.00,1.0000,34.49,230.29,35,14.20,10.74,-3.63
13:14:46.322,0.00,21.57,8,0.81,2533,0.00,0.00,1.0000,33.88,230.24,35,14.20,10.88,-3.48
13:14:46.404,0.00,21.57,8,0.81,2560,0.00,0.00,1.0000,34.24,230.33,35,14.20,10.74,-3.63
13:14:46.482,0.00,21.57,8,0.80,2618,0.00,0.00,1.0000,34.00,230.19,35,14.24,10.74,-3.63
13:14:46.563,0.78,21.57,8,0.81,2551,0.00,0.00,1.0000,34.36,230.51,35,14.27,10.74,-3.63
13:14:46.643,0.78,21.57,8,0.80,2610,0.00,0.00,1.0000,34.00,229.26,35,14.29,10.74,-3.63
13:14:46.739,0.78,21.57,8,0.80,2510,0.00,0.00,1.0000,34.51,229.60,35,14.31,10.74,-3.63
13:14:46.818,0.78,21.57,8,0.80,2547,0.00,0.00,1.0000,33.78,229.63,35,14.24,10.74,-3.63
13:14:46.899,0.78,21.57,8,0.80,2572,0.00,0.00,1.0000,34.51,229.57,35,14.26,10.74,-3.63
13:14:46.979,1.56,21.57,8,0.81,2563,0.00,0.00,1.0000,34.87,230.35,35,14.21,10.74,-3.63
13:14:47.058,1.56,21.57,8,0.81,2502,0.00,0.00,1.0000,34.51,230.70,36,14.33,10.74,-3.63
13:14:47.139,1.56,21.57,8,0.81,2565,0.00,0.00,1.0000,34.15,230.36,36,14.29,10.74,-3.63
13:14:47.218,0.78,21.57,8,0.80,2582,0.00,0.00,1.0000,33.90,230.60,36,14.14,10.74,-3.63
13:14:47.299,1.56,21.57,8,0.80,2621,0.00,0.00,1.0000,34.88,229.80,36,14.19,10.74,-3.63
13:14:47.377,1.56,21.57,8,0.80,2584,0.00,0.00,1.0000,34.51,230.69,36,14.32,10.74,-3.63
13:14:47.473,1.56,21.57,8,0.81,2582,0.00,0.00,1.0000,34.39,230.56,36,14.29,10.74,-3.63
13:14:47.554,0.78,21.57,8,0.80,2578,0.00,0.00,1.0000,34.75,230.10,36,14.19,10.74,-3.63
13:14:47.634,0.78,21.57,8,0.81,2579,0.00,0.00,1.0000,34.75,230.51,36,14.05,10.74,-3.63
13:14:47.714,1.56,21.57,8,0.81,2598,0.00,0.00,1.0000,34.75,230.93,36,14.21,10.74,-3.63
13:14:47.793,0.78,21.57,8,0.81,2580,0.00,0.00,1.0000,34.39,230.80,36,14.24,10.74,-3.63
13:14:47.874,0.78,21.57,8,0.80,2599,0.00,0.00,1.0000,34.75,231.72,36,14.12,10.74,-3.63
13:14:47.954,1.56,21.96,8,0.80,2590,0.00,0.00,1.0000,34.99,232.43,35,14.21,10.74,-3.63
13:14:48.034,0.78,21.96,8,0.81,2601,0.00,0.00,1.0000,35.73,232.79,35,14.29,10.88,-3.48
13:14:48.114,1.56,22.35,8,0.82,2590,0.00,0.00,1.0000,35.49,233.54,35,14.20,10.88,-3.48
13:14:48.210,1.56,22.35,8,0.82,2616,0.00,0.00,1.0000,36.22,233.39,35,14.22,10.88,-3.48
